"u_parent_asset","name","asset_tag","serial_number","location","u_building","u_room","u_floor","po_number","u_scheduled_retirement"
"LD064996","LD064996","HSS-1044861","H3QHTY3","VIHA-NSFC-Nanaimo Seafield Crescent-Main Building-1st Floor","Main","","1","REQ1165299-RITM1227016-SCTASK1962512","02/29/2032"
"LD064891","LD064891","HSS-8066540","H3S60N3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N215 C","2","VIHATRP20220912-075","01/31/2031"
"LD024934","LD024934","HSS-8058583","H3SJRH3","VIHA-VGH-Victoria General Hospital-Main Building-6th Floor","North tower","N626","6","VIHATRP20220509-034","08/31/2030"
"LD065902","LD065902","HSS-8082772","H3SJTY3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","Nurse's Station - Back Office","B","VIHATRP20240122-078","03/31/2032"
"PC047320","LD032496","HSS-8023902","H3SKGC3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main Building","S200","","VIHATRP20210823-066","11/30/2029"
"","LD045041","HSS-1031144","H3THGC3","VIHA-ABER-Aberdeen Hospital","ABER","ABS-024","S024","REQ0402463-RITM0421724-SCTASK0670695","02/28/2030"
"LD065930","H3TMVF3","HSS-1035746","H3TMVF3","VIHA-RCO-Regional Corporate Office-Main Building-2nd Floor","","","","REQ0634587-RITM0666587-SCTASK1044729","09/30/2030"
"LD085098","LD085098","HSS-8027596","H3WHRH3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor","Memorial Pav","WW320 WFH","3","VIHATRP20220321-006","06/30/2030"
"PC025727","PC025727","HSS-8026316","H3WLKF3","VIHA-CRG-Campbell River General Hospital-Main Building-3rd Floor","Main Building","CR3721 - 3C","","VIHATRP20220110-022","05/31/2030"
"PC034838","LD065432","HSS-8060732","H3WLVF3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor","Diagnostic & Treatment","DT3649 (Nursing Station)","","VIHATRP20220802-146","10/31/2030"
"LD086467","LD086467","HSS-1048476","H3X4TY3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","WFH - Carmen Brown","1","REQ1528578-RITM1612611-SCTASK2589941","12/31/2032"
"LD045247","LD065701","HSS-8068427","H3X60N3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main building","1608","1","VIHATRP20221031-113","02/28/2031"
"LD051011","LD051011","HSS-1975026","H3XKGC3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-Basement 1","MP","KW005","G","COVID DMND0003278","02/28/2030"
"LD034465","LD034465","HSS-8076303","H3XRVP3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-1st Floor","Memorial Pavilion","HW118 - WFH","1","VIHATRP20230710-054","10/31/2031"
"LD029170","LD058982","HSS-1029758","H3YGGC3","VIHA-BCN-Bowen Center Nanaimo-Main Building-1st Floor","Main Building","#29","1","REQ0323270-RITM0338487-SCTASK0520944","10/31/2029"
"PC030413","PC030413","HSS-8061278","H3YMVF3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor","D&T","DT1526","","VIHATRP20220808-106","10/31/2030"
"LD036167","LD036167","HSS-8077431","H3ZPQT3","VIHA-CVHCC-Comox Valley Home & Community Care-Main Building-1st Floor","Main Building","Room 103","1","VIHATRP20230814-030","10/31/2031"
"PC037652","PC037652","HSS-8059495","H4060N3","VIHA-ADSC-Alcohol & Drug Services Clinic-Main Building-2nd Floor","ADSC","260","2","VIHATRP20220627-005","10/31/2030"
"LD040932","LD040932","HSS-8081581","H40JTY3","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","","3201","","VIHATRP20231211-063","02/29/2032"
"PC047324","PC047324","HSS-8092568","H43NG14","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3704 Ultrasound","3","VIHATRP20250310","06/30/2033"
"LD061547","LD061547","HSS-8070810","H43TVP3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","139 (W24)","1","VIHATRP20230109-099","03/31/2031"
"PC065115","PC065115","HSS-8087900","H444VZ3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","3226","3","VIHATRP20240617-079","08/31/2032"
"LD068364","LD068366","HSS-1901125","H44JTY3","VIHA-VADR-Victoria Allandale Road-Main Building-1st Floor","Main building","1","1","DMND0005056","10/31/2032"
"LD064238","LD064238","HSS-1044071","H457PW3","VIHA-LCHU-Lake Cowichan Health Unit-Main Building-1st Floor","Main Building","Reception","1","REQ1082551-RITM1139224-SCTASK1824615","11/30/2031"
"TD001707","PC033212","HSS-8069381","H4660N3","VIHA-GVHU-Gateway Village Health Unit-Main Building-1st Floor","Main Building","na","","VIHATRP20221205-001","01/31/2031"
"LD035797","LD035797","HSS-8060125","H47MVF3","VIHA-RJH-Royal Jubilee Hospital-Royal Block-3rd Floor","","Room EMP 351","3","VIHATRP20220718-075","09/30/2030"
"LD065543","LD065543","HSS-8066007","H4850N3","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor","","1656","","VIHATRP20220822-171","11/30/2030"
"LD043478","LD043478","HSS-8081523","H49JTY3","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","Main Building","3104","3rd Floor","VIHATRP20231211-029","02/29/2032"
"PC044761","PC044761","HSS-8068693","H4B60N3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-7th Floor","PCC","C760","7","VIHATRP20221107-085","02/28/2031"
"LD032683","LD032683","HSS-8027092","H4CJRH3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor","Memorial Pav","KW311 WFH","3","VIHATRP20220228-042","05/31/2030"
"LD073704","LD073704","HSS-1984830","H4CKRH3","VIHA-VGH-Victoria General Hospital-Main Building-3rd Floor","Main Building","N348 adjacent","3","DMND0003637","10/31/2030"
"LD065929","LD065929","HSS-8085194","H4D5VZ3","VIHA-SJC-St. Joseph's Campus-Main Building-2nd Floor","Main Building","210","2","VIHATRP20240101-054","05/31/2032"
"PC061919","PC061919","HSS-8087812","H4F4VZ3","VIHA-NQUPCC-North Quadra Urgent and Primary Care Centre-Main Building-1st Floor","","Collab Center","","VIHATRP20240617-019","08/31/2032"
"LD065894","LD065894","HSS-8081779","H4FHTY3","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-1st Floor","RP","unknown","1","VIHATRP20231218-043","02/29/2032"
"PC044738","PC044738","HSS-8080964","H4FLTY3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","Main building","2517A","2","VIHATRP20231127-065","01/31/2032"
"LD063010","LD063010","HSS-1042244","H4FQQT3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building","Admin","B004","3","REQ0893185-RITM0938973-SCTASK1502856","06/30/2031"
"PC026351","PC026351","HSS-8085688","H4H4TY3","VIHA-CVH-Comox Valley Hospital-Main Building-0th Floor","","CV0627","0","INC3136793","06/30/2032"
"PC080001","PC080001","HSS-1036116","H4H60N3","VIHA-WRC-Westhaven-Main Building-1st Floor","Main Building","WH1025 - Volunteer office / CNE","","REQ0616842-RITM0647877-SCTASK1053128","09/30/2030"
"LD050591","LD050591","HSS-8024710","H4JKGC3","VIHA-VGH-Victoria General Hospital-Main Building","South tower","WFH","7","VIHATRP20211011-016","02/28/2030"
"PC037032","PC037032","HSS-8076079","H4JTVP3","VIHA-ABER-Aberdeen Hospital-Main Building-3rd Floor","Main Building","310","3","VIHATRP20230704-083","09/30/2031"
"","LD024355","","H4LMTJ004687","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1411","1","",""
"PC026215","PC026215","HSS-8075029","H4LTVP3","VIHA-CVH-Comox Valley Hospital-Main Building-3rd Floor","Main Building","CV3809","3","VIHATRP20230605-049","08/31/2031"
"LD060851","PC074213","HSS-1905056","H4M2W14","VIHA-NHC-Nanaimo Health Centre","1925 Bowen Road","25","1","DMND0005167","04/30/2033"
"PC061579","PC061579","HSS-8090852","H4M4TY3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Main Building","CR2404 - OR Booking","2","VIHATRP20241028","01/31/2033"
"PC037427","PC037427","HSS-8067702","H4M60N3","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-3rd Floor","Admin","BH331","","VIHATRP20221017-020","01/31/2031"
"PC033064","PC033063","HSS-1045164","H4MJTY3","VIHA-CDH-Cowichan District Hospital-Main Building-1st Floor","Main Building","1026 (OR Booking)","","REQ1200626-RITM1264489-SCTASK2027449","03/31/2032"
"LD065766","LD065460","HSS-8065090","H4MMVF3","VIHA-CRMHAS-Campbell River Mental Health & Addiction Services-Main Building-2nd Floor","Main Building","24","2","VIHATRP20220718-038","10/31/2030"
"LD035905","LD035905","HSS-8089189","H4NHTY3","VIHA-WSC-West Shore Centre-Main Building-1st Floor","Main building","1221","1","VIHATRP20240812-009","10/31/2032"
"LD037391","LD037391","HSS-8076069","H4PTVP3","VIHA-ABER-Aberdeen Hospital-Main Building-3rd Floor","Main Building","AB-309 - Main office","3rd Floor","VIHATRP20230704-077","09/30/2031"
"LD100101","LD032182","HSS-8087100","H4Q4VZ3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-1st Floor","Main Building","E1144","1","VIHATRP20240527-031","07/31/2032"
"LD061541","LD061541","HSS-1036027","H4S60N3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","137 (W15)","1","REQ0622382-RITM0653759-SCTASK1030582","09/30/2030"
"LD080046","LD080046","HSS-1036715","H4SMVF3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","6 (WFH not yet assigned)","1","REQ0650282-RITM0683158-SCTASK1073001","09/30/2030"
"LD026740","LD026740","HSS-8075828","H4SSVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","P2078 - Clinical Coordinator","2","VIHATRP20230626-091","08/31/2031"
"LD081346","LD081346","HSS-1110134","H4TMG14","VIHA-NER-Nanaimo Estevan Road-Main Building-2nd Floor","Main","203","2","REQ1630158-RITM1720223-SCTASK2774613","06/30/2033"
"PC090141","LD036056","HSS-8073615","H4VPQT3","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor","","145","1","VIHATRP20230206-007","06/30/2031"
"PC074211","PC074214","HSS-1905058","H4X2W14","VIHA-CNUPCC-Central Nanaimo Urgent Primary Care Centre-Main Building","","","","DMND0005167","04/30/2033"
"PC061579","PC061579","HSS-8090853","H4X4TY3","VIHA-CRG-Campbell River General Hospital-Main Building-2nd Floor","Main Building","CR2404 - OR Booking","2","VIHATRP20241028","01/31/2033"
"LD035591","LD035591","HSS-8088343","H4X5VZ3","VIHA-OHC-Oceanside Health Centre-Main Building-2nd Floor","Main Building","OHC240 - Desk 271","2","VIHATRP20240708-025","10/31/2032"
"PC034601","PC034601","HSS-8025460","H4XKGC3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor","Diagnostic & Treatment","DT1126","1","VIHATRP20211115-034","02/28/2030"
"","LD080315","HSS-1039788","H4YMVF3","VIHA-RJH-Royal Jubilee Hospital-Coronation Annex-2nd Floor","Coronation","CA226","2","REQ0780631-RITM0820125-SCTASK1293270","10/31/2030"
"LD065595","LD040891","","H4ZJ805461","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","Main","3108","3","",""
"LD023248","LD023248","","H4ZJB00050","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","FMO Trailer, Manager’s office","Basement 1","",""
"LD034747","H4ZKA01523 S27F350","","H4ZKA01523","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","GRH","3405 WFH","3","",""
"LD056178-NEW","LD056178-NEW","HSS-1049107","H4ZKG14","VIHA-Remote-Work From Home","Admin Building","BH107","1","REQ1569309-RITM1655804-SCTASK2661206","01/31/2033"
"PC065070LER","H4ZM508373 C27F390","","H4ZM508373","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-Basement 1","Memorial Pav","KW204 WFH","2","",""
"LD039396","LD045781","","H4ZM508398","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-3rd Floor","ADMIN","313-319","3","",""
"PC065070LER","H4ZM508519 C27F390","","H4ZM508519","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-Basement 1","Memorial Pav","KW204 WFH","2","",""
"","LD034509","","H4ZM700023","VIHA-DPRC-Dufferin Place (NRGH)-Main Building-1st Floor","","Birch unit 174","","",""
"LD039396","LD045781","","H4ZM804463","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-3rd Floor","ADMIN","313-319","3","",""
"LD033145","LD033145","","H4ZMA03031","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-1st Floor","ADMIN","WFH","1","",""
"LD044750","LD035799","","H4ZN100182","VIHA-SHU-Saanich Centre Health Unit-Main Building-2nd Floor","Main Building","WFH","2nd Floor","",""
"LD023248","LD023248","","H4ZN100337","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-Basement 1","Main Building","FMO Trailer, Manager’s office","Basement 1","",""
"LD033145","LD033145","","H4ZN700014","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-1st Floor","ADMIN","WFH","1","",""
"LD025265","LD025265","","H4ZN801945","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor","Memorial Pav","KW314 WFH","3","",""
"PC063866","PC063866","HSS-8088192","H505VZ3","VIHA-RJH-Royal Jubilee Hospital-Patient Care Center-5th Floor","Main Building","C507","2nd Floor","VIHATRP20240701-049","10/31/2032"
"PC067195","PC067195","HSS-8090974","H515TY3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-3rd Floor","Diagnostic & Treatment","DT3107-D1","3rd Floor","VIHATRP20241028-054","01/31/2033"
"LD023040","LD023040","HSS-8088523","H515VZ3","VIHA-QAC-Queen Alexandra Centre for Children-Main Building-1st Floor","","105","","VIHATRP20240715-004","10/31/2032"
"LD080106","LD080106","HSS-1037075","H5270N3","VIHA-PHPCC-Port Hardy Primary Care Centre-Main Building-1st Floor","Main Building","Indigenous Health","1","REQ0671847-RITM0705761-SCTASK1108202","10/31/2030"
"PC033205","HSS-1033226","HSS-1033226","H52JRH3","VIHA-GRH-Gorge Road Hospital-Main Building-2nd Floor","ArbutusView","Social Work Office","","REQ0521728-RITM0547545-SCTASK0852017","05/31/2030"
"LD022955","LD022955","HSS-8078389","H52SQT3","VIHA-VGH-Victoria General Hospital-Main Building-4th Floor","North tower","N432 C","4","VIHATRP20230911-050","11/30/2031"
"PC100143","H557PW3","HSS-1044006","H557PW3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2722","2","REQ1078373-RITM1134876-SCTASK1822104","11/30/2031"
"PC032001","PC032001","HSS-8058372","H55KRH3","VIHA-PAH-Port Alice Health Center-Main Building-1st Floor","Main Building","Admitting","","VIHATRP20220425-035","08/31/2030"
"PC074211","PC074214","HSS-1905059","H563W14","VIHA-CNUPCC-Central Nanaimo Urgent Primary Care Centre-Main Building","","","","DMND0005167","04/30/2033"
"PC032119TRP","PC032119","HSS-8065404","H5660N3","VIHA-GLEN-Glengarry Hospital-Main Building-1st Floor","","FMO Shop office","","VIHATRP20220801-018","11/30/2030"
"PC021551","PC021551","HSS-8075835","H56SVP3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Main Building","P2050 - Assessment Room","2","VIHATRP20230626-096","08/31/2031"
"PC030115","PC030115","HSS-8090610","H574TY3","VIHA-BCSWC-Barsby Community School Wellness Centre-Main Building-1st Floor","Main Building","Main Floor- YWC - see address ","1st Floor","VIHATRP20241014","12/31/2032"
"PC076073","PC076073","HSS-8089462","H57JTY3","VIHA-DWRC-Duncan Wellness and Recovery Centre-Main Building-1st Floor","Main Building","310 (Outreach Team)","3","VIHATRP20240902-049","10/31/2032"
"PC037355","PC037355","HSS-8060066","H57MVF3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-Basement 1","Diagnostic & Treatment","DT0155","B","VIHATRP20220718-047","09/30/2030"
"LD031693","LD031693","HSS-1043156","H58PQT3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2314 - Administration","2","REQ1009665-RITM1062170-SCTASK1694737","09/30/2031"
"PC047924","PC047924","HSS-8080472","H597PW3","VIHA-CDH-Cowichan District Hospital-Main Building-Basement 1","Main Building","G101 (Pharmacy - Front)","G","VIHATRP20231113-066","01/31/2032"
"LD059094","LD059094","HSS-1029667","H59HGC3","VIHA-CDH-Cowichan District Hospital-Main Building-4th Floor","Main Building","4026 (Social Work)","4","REQ0338782-RITM0354735-SCTASK0544775","10/31/2029"
"LD035160","LD071341","HSS-1032986","H59JRH3","VIHA-CRSR_1307-Campbell River Shoppers Row (Unit 1307)-Main Building-1st Floor","Main Building","19","1","REQ0498938-RITM0523399-SCTASK0830426","05/31/2030"
"PC032126","PC032126","HSS-8071936","H59TVP3","VIHA-QAC-Queen Alexandra Centre for Children-Main Building-1st Floor","Main building","110 (Leather room)","","VIHATRP20230206-070","04/30/2031"
"PC033741","PC033741","PC033741","H5B60N3","VIHA-WCGH-West Coast General Hospital-Main Building-2nd Floor","Main Building","WC2161","","VIHATRP20221114-039","02/28/2031"
"LD036483","LD036483","HSS-8079445","H5B6PW3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Main Building","Administration, Floor 0","Basement 1","VIHATRP20230916-024","12/31/2031"
"PC085055","PC085055","HSS-1039949","H5CJRH3","VIHA-PSMH-Pembroke Street Mental Health","Withdrawal Management Services","SA104","","REQ0783024-RITM0822613-SCTASK1300143","10/31/2030"
"LD066537","LD066537","HSS-8027214","H5DJRH3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor","Memorial Pavilion","HW 351","3rd Floor","VIHATRP20220228-066","06/30/2030"
"PC036753","H5FHTY3","HSS-1044836","H5FHTY3","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor","","1423A","","REQ1159463-RITM1220843-SCTASK1957934","01/31/2032"
"LD066072","LD066228","HSS-8073768","H5FQQT3","VIHA-PARS-Port Alberni Redford Street-Main Building-1st Floor","Main Building","Team Room","1","VIHATRP20230417-030","06/30/2031"
"LD080453","LD080453","HSS-1044787","H5GLTY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-1st Floor","Main Building","WFH - Jessica Huston","1","REQ1157905-RITM1219191-SCTASK1950696","01/31/2032"
"LD086094","LD061747","HSS-1036864","H5H60N3","VIHA-RJH-Royal Jubilee Hospital-Administrative Building-3rd Floor","Admin","327","3","REQ0656411-RITM0689623-SCTASK1083701","10/31/2030"
"LD024273","LD024273","HSS-8023993","H5JKGC3","VIHA-CRG-Campbell River General Hospital-Main Building-1st Floor","Main Building","CR1508 - key lock","1","VIHATRP20210830-017","01/31/2030"
"PC031122","PC031122","HSS-8075566","H5JTVP3","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","Main Building","3406","3","VIHATRP20230619-059","08/31/2031"
"PC052176","PC052176","HSS-8057958","H5KHRH3","VIHA-NBRMC-Nanaimo Bowen Road Madrona Clinic-Main Building-1st Floor","","MRI-16 Transcription Office","","VIHATRP20220404-021","07/31/2030"
"PC060748","PC060748","HSS-8089721","H5KHTY3","VIHA-VSQV-Victoria Summit Quadra Village-Main Building-4th Floor","VSQV","Hummingbird Nursing Station 4w","4","VIHATRP20240909-026","11/30/2032"
"LD028693","LD028693","","H5LMTF091612","VIHA-GVHF-Victoria Hospitals Foundation-Wilson Block-1st Floor","Wilson Block","WL124","1st Floor","",""
"LD086467","LD086467","HSS-1048475","H5M4TY3","VIHA-CVNC-Comox Valley Nursing Centre-Main Building-1st Floor","Main Building","WFH - Carmen Brown","1","REQ1528578-RITM1612611-SCTASK2589941","12/31/2032"
"LD026110","LD026110","HSS-8068297","H5M60N3","VIHA-SHU-Saanich Centre Health Unit-Main Building-2nd Floor","SCHU","215","2","VIHATRP20221031-020","02/28/2031"
"PC060692","PC060692","HSS-8088935","H5NHTY3","VIHA-VSQV-Victoria Summit Quadra Village-Main Building-1st Floor","Main Building","1313 (724 PC)","1st Floor","VIHATRP20240729-041","10/31/2032"
"LD048578","LD048578","HSS-8094929","H5NMG14","VIHA-PFP-Parksville Family Place","","WB3","","ISLHTRP20250519-052","10/31/2030"
"PC036018","PC036018","HSS-8074526","H5PTVP3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor","D&T","DT5830","5","VIHATRP20230515-124","10/31/2031"
"PC035170","PC035170","HSS-8088024","H5Q4VZ3","VIHA-ZHU-Zeballos Health Unit-Main Building-1st Floor","Main Building","DOCTOR ROOM #1","1st Floor","VIHATRP20240624-034","08/31/2032"
"LD065712","LD065712","HSS-8069031","H5S60N3","VIHA-CHU-Coastal Health Unit-Main Building-1st Floor","Main Building","5","1","VIHATRP20221121-042","03/31/2031"
"PC051569","PC051569","HSS-8058558","H5SJRH3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor","D&T","DT1567","1","VIHATRP20220509-037","08/31/2030"
"PC031726","PC031728","HSS-8060406","H5SMVF3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-5th Floor","D&T","DT5834A","","VIHATRP20220725-095","09/30/2030"
"LD066563","LD066563","HSS-8092684","H5TMG14","VIHA-RJH-Royal Jubilee Hospital-Richmond Pavilion-1st Floor","Richmond Pavilion","RP125","1","VIHATRP20250317-034","06/30/2033"
"LD065930","H5TMVF3","HSS-1035747","H5TMVF3","VIHA-RCO-Regional Corporate Office-Main Building-2nd Floor","","","","REQ0634587-RITM0666587-SCTASK1044729","09/30/2030"
"LD035394","LD035394","HSS-8073949","H5VPQT3","VIHA-LMH-Lady Minto Hospital-Main Building-Basement 1","Main Building","045 (Pharmacy Office)","G","VIHATRP20230424-027","07/31/2031"
"PC031150TRP","LD060054","HSS-1032109","H5WKGC3","VIHA-PSMH-Pembroke Street Mental Health-Main Building","","2","","REQ0462353-RITM0484749-SCTASK0761960","03/31/2030"
"LD059649","LD050996","HSS-1974997","H5XKGC3","VIHA-RJH-Royal Jubilee Hospital-West Block-3rd Floor","West Block","WB337","3","COVID DMND0003278","02/28/2030"
"LD102579","LD102579","HSS-1047539","H5YHTY3","VIHA-GRH-Gorge Road Hospital-Main Building-3rd Floor","Gorge Rd, Payroll Department","3218","3","REQ1406302-RITM1483500-SCTASK2390857","09/30/2032"
"LD105952","LD105952","HSS-1940511","H5ZKG14","VIHA-UPR-Ucluelet Peninsula Road","","225","1","DMND0005390","01/31/2033"
"PC032185","PC032185","HSS-8080456","H607PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B37","1","VIHATRP20231113-059","01/31/2032"
"LD091055","LD091055","HSS-1047416","H615VZ3","VIHA-VGH-Victoria General Hospital-Main Building-1st Floor","Main building","1404","1","REQ1312635-RITM1384313-SCTASK2373680","10/31/2032"
"PC030662","LD045321","HSS-8085413","H623VZ3","VIHA-VGH-Victoria General Hospital-Main Building-2nd Floor","North tower","N217D","2","VIHATRP20240408-011","06/30/2032"
"PC090135","HSS-1036994","HSS-1036994","H6270N3","VIHA-NRGH-Nanaimo Regional General Hospital-Main Building-2nd Floor","Tower","2009 - Physician Dictation room","2","REQ0667051-RITM0700726-SCTASK1099968","09/30/2025"
"PC033112","PC033112","HSS-8058209","H62JRH3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor","Diagnostic & Treatment","DT1330","","VIHATRP20220418-009","07/31/2030"
"LD066058","LD066058","HSS-8078238","H62SQT3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","303","3 ","VIHATRP20230904-084","11/30/2031"
"LD101819","LD101819","HSS-1045992","H635VZ3","VIHA-CVH-Comox Valley Hospital-Main Building-2nd Floor","Main Building","CV2402","2","REQ1245232-RITM1312291-SCTASK2129631","05/31/2032"
"PC024324","PC024324","HSS-8091915","H63NG14","VIHA-CVH-Comox Valley Hospital-Main Building-1st Floor","Main Building","CV1123","1","VIHATRP20250113","01/31/2033"
"LD068151","LD068151","HSS-1047277","H644VZ3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-3rd Floor","MP","WFH","3","REQ1380869-RITM1456594-SCTASK2342530","10/31/2032"
"PC023521","PC023521","HSS-8083234","H657PW3","VIHA-CLRC-Cowichan Lodge-Main Building-1st Floor","Main Building","B28 (Staff Scheduling)","1","VIHATRP20240205-026","04/30/2032"
"LD033542","LD033542","HSS-1047675","H67JTY3","VIHA-DNDR-Duncan Norcross & Drinkwater Road-Main Building-2nd Floor","Main Building","253 (W108)","2","REQ1433196-RITM1511888-SCTASK2428238","10/31/2032"
"PC030091","PC030091","HSS-8061023","H67MVF3","VIHA-NRGH-Nanaimo Regional General Hospital-Ambulatory-Basement 1","Ambulatory","B233","B","VIHATRP20220808-004","10/31/2030"
"LD065997","LD065461","HSS-8065119","H6850N3","VIHA-CRMHAS-Campbell River Mental Health & Addiction Services-Main Building-2nd Floor","Main Building","E1","2nd Floor","VIHATRP20220718-055","11/30/2030"
"LD073658","LD073658","HSS-1043562","H68PQT3","VIHA-VADR-Victoria Allandale Road-Main Building","EMP","The Hive Area","1","REQ1014149-RITM1066960-SCTASK1736620","10/31/2031"
"TD001722","TD001722","HSS-8073366","H68SVP3","VIHA-MDO-Metral Drive Offices-Main Building-3rd Floor","Main Building","337","3","VIHATRP20230327-089","06/30/2031"
"PC024020","PC024020","HSS-8089362","H6B5VZ3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Main Building","CR0248","B1","VIHATRP20240819-034","10/31/2032"
"PC077847","H6B60N3","HSS-1038463","H6B60N3","VIHA-NMMC-Nanaimo Millstone Medical Centre-Main Building-2nd Floor","Main Building","202-8 (Learning Centre - W13)","2","REQ0693451-RITM0728460-SCTASK1184674","12/31/2030"
"LD029336","LD029336","HSS-8080738","H6BLTY3","VIHA-RJH-Royal Jubilee Hospital-Eric Martin Pavilion-2nd Floor","","EMP208I WFH","","VIHATRP20231120-097","01/31/2032"
"LD065638","PC030096","HSS-8089192","H6CHTY3","VIHA-VGA-Victoria Glanford Avenue-Main Building-3rd Floor","","EDW Room 4","","VIHATRP20240812-011","10/31/2032"
"PC029933","PC029933","HSS-8081257","H6CLTY3","VIHA-RJH-Royal Jubilee Hospital-Diagnostic & Treatment-1st Floor","D&T","DT1608","1","VIHATRP20231204-053","01/31/2032"
"LD062150","LD020389","HSS-8027116","H6DJRH3","VIHA-RJH-Royal Jubilee Hospital-Memorial Pavilion-2nd Floor","Memorial Pav","KW225","2","VIHATRP20220228-056","06/30/2030"
"PC025544","PC025544","HSS-1044898","H6FHTY3","VIHA-CRG-Campbell River General Hospital-Main Building-Basement 1","Main Building","CR0228","B1","REQ1158884-RITM1220241-SCTASK1971172","02/29/2032"
"PC072498","PC072498","HSS-1042296","H6FQQT3","VIHA-SPH-Saanich Peninsula Hospital-Main Building-1st Floor","SPH","1122","1","REQ0888802-RITM0934299-SCTASK1513069","06/30/2031"
"LD080076","LD080076","HSS-1037004","H6H60N3","VIHA-RJH-Royal Jubilee Hospital-Royal Jubilee Main-1st Floor","Main","1233","1","REQ0656851-RITM0690078-SCTASK1085923","10/31/2030"
"PC100185","PC100185","HSS-8075825","H6HSVP3","VIHA-NHC-Nanaimo Health Centre-Main Building-1st Floor","Main","Lobby","1","REQ1088045-RITM1145215-SCTASK1876924","08/31/2031"
